title,link,description,date,source
Mapping Corruption: Donald Trump’s Executive Branch - The American Prospect,https://prospect.org/power/mapping-corruption-donald-trump-executive-branch/," href=""https://prospect.org/power/mapping-corruption-donald-trump-executive-branch/"" target=""_blank"">Mapping Corruption: Donald Trump’s Executive Branch</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The American Prospect</font",2020-04-09 07:00:00+00:00,The American Prospect
"For Brazil’s Bolsonaro, isolated by corruption probe and virus denial, the troubles mount - The Washington Post",https://www.washingtonpost.com/world/the_americas/for-brazils-bolsonaro-isolated-by-corruption-probe-and-virus-denial-the-troubles-mount/2020/04/28/de7de790-8951-11ea-8ac1-bfb250876b7a_story.html," href=""https://www.washingtonpost.com/world/the_americas/for-brazils-bolsonaro-isolated-by-corruption-probe-and-virus-denial-the-troubles-mount/2020/04/28/de7de790-8951-11ea-8ac1-bfb250876b7a_story.html"" target=""_blank"">For Brazil’s Bolsonaro, isolated by corruption probe and virus denial, the troubles mount</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Washington Post</font",2020-04-28 07:00:00+00:00,The Washington Post
Charity World Vision in allegations of corruption and nepotism - Sydney Morning Herald,https://www.smh.com.au/national/charity-world-vision-in-allegations-of-corruption-and-nepotism-20200306-p547ng.html," href=""https://www.smh.com.au/national/charity-world-vision-in-allegations-of-corruption-and-nepotism-20200306-p547ng.html"" target=""_blank"">Charity World Vision in allegations of corruption and nepotism</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sydney Morning Herald</font",2020-03-08 08:00:00+00:00,Sydney Morning Herald
Iranian regime accused of corruption over COVID-19 test kits - Arabnews,https://www.arabnews.com/node/1663371/middle-east," href=""https://www.arabnews.com/node/1663371/middle-east"" target=""_blank"">Iranian regime accused of corruption over COVID-19 test kits</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arabnews</font",2020-04-22 07:00:00+00:00,Arabnews
Former Mexico President Pena Nieto investigated in corruption probe: report - Reuters,https://www.reuters.com/article/us-mexico-corruption/former-mexico-president-pena-nieto-investigated-in-corruption-probe-report-idUSKBN20E01N," href=""https://www.reuters.com/article/us-mexico-corruption/former-mexico-president-pena-nieto-investigated-in-corruption-probe-report-idUSKBN20E01N"" target=""_blank"">Former Mexico President Pena Nieto investigated in corruption probe: report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font",2020-02-19 08:00:00+00:00,Reuters
Justices push back against Karofsky's corruption allegations - Channel3000.com - WISC-TV3,https://www.channel3000.com/justices-push-back-against-karofskys-corruption-allegations/," href=""https://www.channel3000.com/justices-push-back-against-karofskys-corruption-allegations/"" target=""_blank"">Justices push back against Karofsky's corruption allegations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Channel3000.com - WISC-TV3</font",2020-03-11 07:00:00+00:00,Channel3000.com - WISC-TV3
"Guatemala health officials fired, investigated for corruption - Al Jazeera English",https://www.aljazeera.com/news/2020/04/guatemala-health-officials-fired-investigated-corruption-200421215028285.html," href=""https://www.aljazeera.com/news/2020/04/guatemala-health-officials-fired-investigated-corruption-200421215028285.html"" target=""_blank"">Guatemala health officials fired, investigated for corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Al Jazeera English</font",2020-04-21 07:00:00+00:00,Al Jazeera English
Colombian Officials Accused of Misusing COVID-19 Funds - OCCRP,https://www.occrp.org/en/daily/12207-colombian-officials-accused-of-misusing-covid-19-funds," href=""https://www.occrp.org/en/daily/12207-colombian-officials-accused-of-misusing-covid-19-funds"" target=""_blank"">Colombian Officials Accused of Misusing COVID-19 Funds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2020-04-28 07:00:00+00:00,OCCRP
South Africa Clears President of Corruption - OCCRP,https://www.occrp.org/en/daily/11787-south-africa-clears-president-of-corruption," href=""https://www.occrp.org/en/daily/11787-south-africa-clears-president-of-corruption"" target=""_blank"">South Africa Clears President of Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2020-03-11 07:00:00+00:00,OCCRP
Baidu Accuses Former Executive of Corruption - Variety,https://variety.com/2020/biz/asia/baidu-former-executive-corruption-allegations-1234587072/," href=""https://variety.com/2020/biz/asia/baidu-former-executive-corruption-allegations-1234587072/"" target=""_blank"">Baidu Accuses Former Executive of Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Variety</font",2020-04-22 07:00:00+00:00,Variety
"Mohammed Nuru, Nick Bovis, Accused In San Francisco Corruption Scandal, Appear In Court - CBS San Francisco",https://sanfrancisco.cbslocal.com/2020/02/06/mr-clean-mohammed-nuru-nick-bovis-corruption-scandal-bond-hearings/," href=""https://sanfrancisco.cbslocal.com/2020/02/06/mr-clean-mohammed-nuru-nick-bovis-corruption-scandal-bond-hearings/"" target=""_blank"">Mohammed Nuru, Nick Bovis, Accused In San Francisco Corruption Scandal, Appear In Court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS San Francisco</font",2020-02-06 08:00:00+00:00,CBS San Francisco
Netanyahu accused of exploiting coronavirus to delay corruption trial - The Week UK,https://www.theweek.co.uk/coronavirus/106194/netanyahu-accused-of-exploiting-coronavirus-to-delay-corruption-trial," href=""https://www.theweek.co.uk/coronavirus/106194/netanyahu-accused-of-exploiting-coronavirus-to-delay-corruption-trial"" target=""_blank"">Netanyahu accused of exploiting coronavirus to delay corruption trial</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Week UK</font",2020-03-17 07:00:00+00:00,The Week UK
Head Of Philippine Online Gaming Overseer CEZA Accused Of 'Corruption' - GamblingCompliance,https://gamblingcompliance.com/premium-content/insights_analysis/head-philippine-online-gaming-overseer-ceza-accused-corruption," href=""https://gamblingcompliance.com/premium-content/insights_analysis/head-philippine-online-gaming-overseer-ceza-accused-corruption"" target=""_blank"">Head Of Philippine Online Gaming Overseer CEZA Accused Of 'Corruption'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GamblingCompliance</font",2020-02-26 08:00:00+00:00,GamblingCompliance
"Report: Accusations of Financial Mishandling, Corruption in IAFF - FireEngineering.com",https://www.fireengineering.com/2020/03/30/486020/report-accusations-of-financial-mishandling-corruption-in-iaff/," href=""https://www.fireengineering.com/2020/03/30/486020/report-accusations-of-financial-mishandling-corruption-in-iaff/"" target=""_blank"">Report: Accusations of Financial Mishandling, Corruption in IAFF</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FireEngineering.com</font",2020-03-30 07:00:00+00:00,FireEngineering.com
Trial Set to Begin for North Carolina Insurance Magnate Accused of Political Corruption - Insurance Journal,https://www.insurancejournal.com/news/southeast/2020/02/18/558614.htm," href=""https://www.insurancejournal.com/news/southeast/2020/02/18/558614.htm"" target=""_blank"">Trial Set to Begin for North Carolina Insurance Magnate Accused of Political Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Insurance Journal</font",2020-02-18 08:00:00+00:00,Insurance Journal
Tunisia: Fakhfakh's Government Accused of Whitewashing Corruption - Asharq Al-awsat English,https://english.aawsat.com/home/article/2245036/tunisia-fakhfakh%E2%80%99s-government-accused-whitewashing-corruption," href=""https://english.aawsat.com/home/article/2245036/tunisia-fakhfakh%E2%80%99s-government-accused-whitewashing-corruption"" target=""_blank"">Tunisia: Fakhfakh's Government Accused of Whitewashing Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Asharq Al-awsat English</font",2020-04-21 07:00:00+00:00,Asharq Al-awsat English
The Utterly Ridiculous History of Corrupt Philadelphia Politicians - Philadelphia magazine,https://www.phillymag.com/news/2020/02/04/philadelphia-corruption-kenyatta-johnson/," href=""https://www.phillymag.com/news/2020/02/04/philadelphia-corruption-kenyatta-johnson/"" target=""_blank"">The Utterly Ridiculous History of Corrupt Philadelphia Politicians</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Philadelphia magazine</font",2020-02-04 08:00:00+00:00,Philadelphia magazine
Brazilian Official: Let's Cut Hands of Corrupt Politicians - OCCRP,https://www.occrp.org/en/daily/11788-brazilian-official-let-s-cut-hands-of-corrupt-politicians," href=""https://www.occrp.org/en/daily/11788-brazilian-official-let-s-cut-hands-of-corrupt-politicians"" target=""_blank"">Brazilian Official: Let's Cut Hands of Corrupt Politicians</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2020-03-11 07:00:00+00:00,OCCRP
Why Trump is letting a corrupt Democrat out of prison - The Washington Post,https://www.washingtonpost.com/opinions/2020/02/18/why-trump-is-letting-corrupt-democrat-out-prison/," href=""https://www.washingtonpost.com/opinions/2020/02/18/why-trump-is-letting-corrupt-democrat-out-prison/"" target=""_blank"">Why Trump is letting a corrupt Democrat out of prison</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Washington Post</font",2020-02-18 08:00:00+00:00,The Washington Post
"Trial to start in federal court against insurance magnate, others accused of corruption-related charges - Winston-Salem Journal",https://journalnow.com/news/trial-to-start-in-federal-court-against-insurance-magnate-others-accused-of-corruption-related-charges/article_5b1c38d2-2253-5e11-be17-9d785330c072.html," href=""https://journalnow.com/news/trial-to-start-in-federal-court-against-insurance-magnate-others-accused-of-corruption-related-charges/article_5b1c38d2-2253-5e11-be17-9d785330c072.html"" target=""_blank"">Trial to start in federal court against insurance magnate, others accused of corruption-related charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Winston-Salem Journal</font",2020-02-18 08:00:00+00:00,Winston-Salem Journal
U.S. Says FIFA Officials Were Bribed to Award World Cups to Russia and Qatar - The New York Times,https://www.nytimes.com/2020/04/06/sports/soccer/qatar-and-russia-bribery-world-cup-fifa.html," href=""https://www.nytimes.com/2020/04/06/sports/soccer/qatar-and-russia-bribery-world-cup-fifa.html"" target=""_blank"">U.S. Says FIFA Officials Were Bribed to Award World Cups to Russia and Qatar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font",2020-04-07 07:00:00+00:00,The New York Times
Lawmakers press State Police leaders about plan to address culture of corruption - The Boston Globe,https://www.bostonglobe.com/2020/02/26/metro/lawmakers-press-state-police-leaders-about-plan-address-culture-corruption/," href=""https://www.bostonglobe.com/2020/02/26/metro/lawmakers-press-state-police-leaders-about-plan-address-culture-corruption/"" target=""_blank"">Lawmakers press State Police leaders about plan to address culture of corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Boston Globe</font",2020-02-26 08:00:00+00:00,The Boston Globe
'This Is Corruption': Trump and Barr Accused of Blatant Abuse of Power as DOJ Intervenes to Reduce Roger Stone Sentence - Common Dreams,https://www.commondreams.org/news/2020/02/12/corruption-trump-and-barr-accused-blatant-abuse-power-doj-intervenes-reduce-roger," href=""https://www.commondreams.org/news/2020/02/12/corruption-trump-and-barr-accused-blatant-abuse-power-doj-intervenes-reduce-roger"" target=""_blank"">'This Is Corruption': Trump and Barr Accused of Blatant Abuse of Power as DOJ Intervenes to Reduce Roger Stone Sentence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Common Dreams</font",2020-02-12 08:00:00+00:00,Common Dreams
"CBI vs CBI: Rakesh Asthana, accused of bribery by ex-director Alok Verma, gets clean chit - Hindustan Times",https://www.hindustantimes.com/india-news/cbi-vs-cbi-rakesh-asthana-accused-of-bribery-by-ex-director-alok-verma-gets-clean-chit/story-Xoe32lmpewVQiYOdBKfulK.html," href=""https://www.hindustantimes.com/india-news/cbi-vs-cbi-rakesh-asthana-accused-of-bribery-by-ex-director-alok-verma-gets-clean-chit/story-Xoe32lmpewVQiYOdBKfulK.html"" target=""_blank"">CBI vs CBI: Rakesh Asthana, accused of bribery by ex-director Alok Verma, gets clean chit</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-02-11 08:00:00+00:00,Hindustan Times
"After Exposing Corruption in Russian Courts, He’s Now in Jail Himself - The New York Times",https://www.nytimes.com/2020/03/27/world/europe/russian-corruption-prank-sergei-davydov.html," href=""https://www.nytimes.com/2020/03/27/world/europe/russian-corruption-prank-sergei-davydov.html"" target=""_blank"">After Exposing Corruption in Russian Courts, He’s Now in Jail Himself</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font",2020-03-27 07:00:00+00:00,The New York Times
San Francisco Building Inspection Chief Placed On Leave In Widening City Hall Corruption Probe - CBS San Francisco,https://sanfrancisco.cbslocal.com/2020/03/10/san-francisco-building-inspection-chief-tom-hui-on-leave-city-hall-corruption/," href=""https://sanfrancisco.cbslocal.com/2020/03/10/san-francisco-building-inspection-chief-tom-hui-on-leave-city-hall-corruption/"" target=""_blank"">San Francisco Building Inspection Chief Placed On Leave In Widening City Hall Corruption Probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS San Francisco</font",2020-03-10 07:00:00+00:00,CBS San Francisco
South African Court Issues Arrest Warrant For Jacob Zuma - OCCRP,https://www.occrp.org/en/daily/11554-south-african-court-issues-arrest-warrant-for-jacob-zuma," href=""https://www.occrp.org/en/daily/11554-south-african-court-issues-arrest-warrant-for-jacob-zuma"" target=""_blank"">South African Court Issues Arrest Warrant For Jacob Zuma</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2020-02-04 08:00:00+00:00,OCCRP
Political corruption trial of big N Carolina donor to start - WLOS,https://wlos.com/news/local/political-corruption-trial-of-big-n-carolina-donor-to-start," href=""https://wlos.com/news/local/political-corruption-trial-of-big-n-carolina-donor-to-start"" target=""_blank"">Political corruption trial of big N Carolina donor to start</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WLOS</font",2020-02-15 08:00:00+00:00,WLOS
"Mexico's National Synchronized Swimming Head Coach Accused Of Abuse, Corruption - SwimSwam",https://swimswam.com/mexicos-national-synchronized-swimming-head-coach-accused-of-abuse-corruption/," href=""https://swimswam.com/mexicos-national-synchronized-swimming-head-coach-accused-of-abuse-corruption/"" target=""_blank"">Mexico's National Synchronized Swimming Head Coach Accused Of Abuse, Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SwimSwam</font",2020-02-28 08:00:00+00:00,SwimSwam
Israel names three judges for Netanyahu's corruption trial - Middle East Eye,https://www.middleeasteye.net/news/israel-name-three-judges-netanyahus-corruption-cases-court," href=""https://www.middleeasteye.net/news/israel-name-three-judges-netanyahus-corruption-cases-court"" target=""_blank"">Israel names three judges for Netanyahu's corruption trial</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Middle East Eye</font",2020-02-12 08:00:00+00:00,Middle East Eye
US is reportedly investigating ZTE over new bribery allegations - Engadget,https://www.engadget.com/2020-03-13-zte-us-investigates-bribery-allegations.html," href=""https://www.engadget.com/2020-03-13-zte-us-investigates-bribery-allegations.html"" target=""_blank"">US is reportedly investigating ZTE over new bribery allegations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Engadget</font",2020-03-13 07:00:00+00:00,Engadget
Panchkula SHO molestation and corruption case: Accused Inspector surrenders - The Indian Express,https://indianexpress.com/article/cities/chandigarh/panchkula-sho-molestation-and-corruption-case-accused-inspector-surrenders-6267510/," href=""https://indianexpress.com/article/cities/chandigarh/panchkula-sho-molestation-and-corruption-case-accused-inspector-surrenders-6267510/"" target=""_blank"">Panchkula SHO molestation and corruption case: Accused Inspector surrenders</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-02-14 08:00:00+00:00,The Indian Express
In Depth: Maryland Leaders and the History of Corruption - Fox Baltimore,https://foxbaltimore.com/news/local/in-depth-maryland-leaders-and-corruption," href=""https://foxbaltimore.com/news/local/in-depth-maryland-leaders-and-corruption"" target=""_blank"">In Depth: Maryland Leaders and the History of Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fox Baltimore</font",2020-02-26 08:00:00+00:00,Fox Baltimore
Ecuador Prosecutor Demands Jail for Ex-Leader Correa in Bribe Case - Courthouse News Service,https://www.courthousenews.com/ecuador-prosecutor-demands-jail-for-ex-leader-correa-in-bribe-case/," href=""https://www.courthousenews.com/ecuador-prosecutor-demands-jail-for-ex-leader-correa-in-bribe-case/"" target=""_blank"">Ecuador Prosecutor Demands Jail for Ex-Leader Correa in Bribe Case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Courthouse News Service</font",2020-03-06 16:41:04+00:00,Courthouse News Service
"Deceit and corruption at the heart of allegations against 3 VPD officers, court hears - CBC.ca",https://www.cbc.ca/news/canada/british-columbia/vancouver-police-deceit-corruption-allegations-1.5478913," href=""https://www.cbc.ca/news/canada/british-columbia/vancouver-police-deceit-corruption-allegations-1.5478913"" target=""_blank"">Deceit and corruption at the heart of allegations against 3 VPD officers, court hears</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBC.ca</font",2020-02-28 08:00:00+00:00,CBC.ca
Massachusetts lawmaker arrested for corruption - UPI News,https://www.upi.com/Top_News/US/2020/02/19/Massachusetts-lawmaker-arrested-for-corruption/1191582100731/," href=""https://www.upi.com/Top_News/US/2020/02/19/Massachusetts-lawmaker-arrested-for-corruption/1191582100731/"" target=""_blank"">Massachusetts lawmaker arrested for corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UPI News</font",2020-02-19 08:00:00+00:00,UPI News
Former LA Councilman Pleads Not Guilty to Charges He Lied to FBI During Probe - NBC Southern California,https://www.nbclosangeles.com/investigations/former-la-councilman-surrenders-to-fbi/2325509/," href=""https://www.nbclosangeles.com/investigations/former-la-councilman-surrenders-to-fbi/2325509/"" target=""_blank"">Former LA Councilman Pleads Not Guilty to Charges He Lied to FBI During Probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC Southern California</font",2020-03-09 07:00:00+00:00,NBC Southern California
Government database to track all public servants accused of fraud and corruption - BusinessTech,https://businesstech.co.za/news/technology/391667/new-government-database-to-track-all-public-servants-accused-of-fraud-and-corruption/," href=""https://businesstech.co.za/news/technology/391667/new-government-database-to-track-all-public-servants-accused-of-fraud-and-corruption/"" target=""_blank"">Government database to track all public servants accused of fraud and corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BusinessTech</font",2020-04-22 07:00:00+00:00,BusinessTech
"After Malaysia's political turmoil, questions over trials in 1MDB scandal - Reuters",https://www.reuters.com/article/us-malaysia-politics-najib-idUSKBN20Q0QZ," href=""https://www.reuters.com/article/us-malaysia-politics-najib-idUSKBN20Q0QZ"" target=""_blank"">After Malaysia's political turmoil, questions over trials in 1MDB scandal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font",2020-03-03 08:00:00+00:00,Reuters
Appeals court hears arguments in corruption case - WPXI Pittsburgh,https://www.wpxi.com/news/local/westmoreland-county/appeals-court-hears-arguments-corruption-case/YT2F6XNNTVAC7EVUNRDHQWEVLQ/," href=""https://www.wpxi.com/news/local/westmoreland-county/appeals-court-hears-arguments-corruption-case/YT2F6XNNTVAC7EVUNRDHQWEVLQ/"" target=""_blank"">Appeals court hears arguments in corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WPXI Pittsburgh</font",2020-02-21 08:00:00+00:00,WPXI Pittsburgh
"15 current, former Venezuelan officials charged with narco-terrorism, corruption, drug trafficking and other criminal charges - U.S. Immigration and Customs Enforcement Newsroom",https://www.ice.gov/news/releases/15-current-former-venezuelan-officials-charged-narco-terrorism-corruption-drug," href=""https://www.ice.gov/news/releases/15-current-former-venezuelan-officials-charged-narco-terrorism-corruption-drug"" target=""_blank"">15 current, former Venezuelan officials charged with narco-terrorism, corruption, drug trafficking and other criminal charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">U.S. Immigration and Customs Enforcement Newsroom</font",2020-03-27 07:00:00+00:00,U.S. Immigration and Customs Enforcement Newsroom
The U.S. is now investigating Chinese telecom giant ZTE for alleged bribery - NBC News,https://www.nbcnews.com/business/corporations/u-s-now-investigating-chinese-telecom-giant-zte-alleged-bribery-n1156696," href=""https://www.nbcnews.com/business/corporations/u-s-now-investigating-chinese-telecom-giant-zte-alleged-bribery-n1156696"" target=""_blank"">The U.S. is now investigating Chinese telecom giant ZTE for alleged bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC News</font",2020-03-13 07:00:00+00:00,NBC News
Congo activists urge action over government corruption - Aljazeera.com,https://www.aljazeera.com/news/2020/03/congo-activists-urge-action-government-corruption-200314044201799.html," href=""https://www.aljazeera.com/news/2020/03/congo-activists-urge-action-government-corruption-200314044201799.html"" target=""_blank"">Congo activists urge action over government corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Aljazeera.com</font",2020-03-13 07:00:00+00:00,Aljazeera.com
"Ridgetop board member, wife accused of profiting from government position - WZTV",https://fox17.com/news/local/ridgetop-board-member-wife-accused-of-profiting-from-government-position," href=""https://fox17.com/news/local/ridgetop-board-member-wife-accused-of-profiting-from-government-position"" target=""_blank"">Ridgetop board member, wife accused of profiting from government position</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WZTV</font",2020-02-26 08:00:00+00:00,WZTV
Former Goldman Sachs banker accused by US of bribery in Ghana - The Africa Report,https://www.theafricareport.com/26343/former-goldman-sachs-banker-accused-by-us-of-bribery-in-ghana/," href=""https://www.theafricareport.com/26343/former-goldman-sachs-banker-accused-by-us-of-bribery-in-ghana/"" target=""_blank"">Former Goldman Sachs banker accused by US of bribery in Ghana</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Africa Report</font",2020-04-16 07:00:00+00:00,The Africa Report
Former Armenian President On Trial for Corruption - OCCRP,https://www.occrp.org/en/daily/11694-former-armenian-president-on-trial-for-corruption," href=""https://www.occrp.org/en/daily/11694-former-armenian-president-on-trial-for-corruption"" target=""_blank"">Former Armenian President On Trial for Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2020-02-26 08:00:00+00:00,OCCRP
Ex-Youngstown mayor's corruption charges dropped - MahoningMatters.com,https://www.mahoningmatters.com/local-news/ex-youngstown-mayors-corruption-charges-dropped-2169748," href=""https://www.mahoningmatters.com/local-news/ex-youngstown-mayors-corruption-charges-dropped-2169748"" target=""_blank"">Ex-Youngstown mayor's corruption charges dropped</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MahoningMatters.com</font",2020-03-17 07:00:00+00:00,MahoningMatters.com
Trickle-down corruption: Will local authorities ever prosecute local wrongdoing? - Mission Local,https://missionlocal.org/2020/02/trickle-down-corruption-will-local-authorities-ever-prosecute-local-wrongdoing/," href=""https://missionlocal.org/2020/02/trickle-down-corruption-will-local-authorities-ever-prosecute-local-wrongdoing/"" target=""_blank"">Trickle-down corruption: Will local authorities ever prosecute local wrongdoing?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mission Local</font",2020-02-10 08:00:00+00:00,Mission Local
Top 10 International Anti-Corruption Developments for February 2020 - Lexology,https://www.lexology.com/library/detail.aspx?g=d351c774-464c-4fa6-a2e5-c77a174dd4c4," href=""https://www.lexology.com/library/detail.aspx?g=d351c774-464c-4fa6-a2e5-c77a174dd4c4"" target=""_blank"">Top 10 International Anti-Corruption Developments for February 2020</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lexology</font",2020-03-11 07:00:00+00:00,Lexology
Former DPW Manager Identified in SF Corruption Scandal - NBC Bay Area,https://www.nbcbayarea.com/investigations/former-dpw-manager-identified-in-sf-corruption-scandal/2226632/," href=""https://www.nbcbayarea.com/investigations/former-dpw-manager-identified-in-sf-corruption-scandal/2226632/"" target=""_blank"">Former DPW Manager Identified in SF Corruption Scandal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC Bay Area</font",2020-02-03 08:00:00+00:00,NBC Bay Area
Former California congressman Hunter gets 11 months in corruption case - Reuters,https://www.reuters.com/article/us-usa-politics-hunter/former-california-congressman-hunter-gets-11-months-in-corruption-case-idUSKBN21441O," href=""https://www.reuters.com/article/us-usa-politics-hunter/former-california-congressman-hunter-gets-11-months-in-corruption-case-idUSKBN21441O"" target=""_blank"">Former California congressman Hunter gets 11 months in corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font",2020-03-17 07:00:00+00:00,Reuters
UK: Tory MP Lobbied For Oil Company Accused of Bribery - OCCRP,https://www.occrp.org/en/daily/11592-uk-tory-mp-lobbied-for-oil-company-accused-of-bribery," href=""https://www.occrp.org/en/daily/11592-uk-tory-mp-lobbied-for-oil-company-accused-of-bribery"" target=""_blank"">UK: Tory MP Lobbied For Oil Company Accused of Bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2020-02-10 08:00:00+00:00,OCCRP
Peru's former first lady faces jail over Odebrecht corruption - ICIJ.org,https://www.icij.org/investigations/bribery-division/perus-former-first-lady-faces-jail-over-odebrecht-corruption/," href=""https://www.icij.org/investigations/bribery-division/perus-former-first-lady-faces-jail-over-odebrecht-corruption/"" target=""_blank"">Peru's former first lady faces jail over Odebrecht corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ICIJ.org</font",2020-03-12 07:00:00+00:00,ICIJ.org
AP Exclusive: DEA agent accused of conspiring with cartel - WPLG Local 10,https://www.local10.com/news/local/2020/02/21/ap-exclusive-dea-agent-accused-of-conspiring-with-cartel/," href=""https://www.local10.com/news/local/2020/02/21/ap-exclusive-dea-agent-accused-of-conspiring-with-cartel/"" target=""_blank"">AP Exclusive: DEA agent accused of conspiring with cartel</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WPLG Local 10</font",2020-02-21 08:00:00+00:00,WPLG Local 10
Trump Has a New Strategy for Fighting Corruption—Make It Legal! - The Nation,https://www.thenation.com/article/politics/corruption-trump-warren/," href=""https://www.thenation.com/article/politics/corruption-trump-warren/"" target=""_blank"">Trump Has a New Strategy for Fighting Corruption—Make It Legal!</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Nation</font",2020-02-21 08:00:00+00:00,The Nation
Rangers accuse SPFL of foul play and call for suspension of chief executive with ‘serious concerns’ over han - talkSPORT.com,https://talksport.com/football/693592/rangers-spfl-corruption-serious-concerns/," href=""https://talksport.com/football/693592/rangers-spfl-corruption-serious-concerns/"" target=""_blank"">Rangers accuse SPFL of foul play and call for suspension of chief executive with ‘serious concerns’ over han</a>&nbsp;&nbsp;<font color=""#6f6f6f"">talkSPORT.com</font",2020-04-11 07:00:00+00:00,talkSPORT.com
Makinde pledges to waive immunity if accused of corruption - Guardian,https://guardian.ng/news/nigeria/national/gov-makinde-pledges-to-waive-immunity-if-accused-of-corruption/," href=""https://guardian.ng/news/nigeria/national/gov-makinde-pledges-to-waive-immunity-if-accused-of-corruption/"" target=""_blank"">Makinde pledges to waive immunity if accused of corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Guardian</font",2020-02-29 08:00:00+00:00,Guardian
CBI books Adani group of companies and others in corruption case - Economic Times,https://economictimes.indiatimes.com/news/politics-and-nation/cbi-books-adani-group-of-companies-and-others-in-corruption-case/articleshow/74734047.cms," href=""https://economictimes.indiatimes.com/news/politics-and-nation/cbi-books-adani-group-of-companies-and-others-in-corruption-case/articleshow/74734047.cms"" target=""_blank"">CBI books Adani group of companies and others in corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Economic Times</font",2020-03-22 07:00:00+00:00,Economic Times
Lebanon's Government Is Accused Of Swarming WhatsApp To Catch Protesters - NPR,https://www.npr.org/2020/03/09/809684634/lebanons-government-is-accused-of-swarming-whatsapp-to-catch-protesters," href=""https://www.npr.org/2020/03/09/809684634/lebanons-government-is-accused-of-swarming-whatsapp-to-catch-protesters"" target=""_blank"">Lebanon's Government Is Accused Of Swarming WhatsApp To Catch Protesters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPR</font",2020-03-09 07:00:00+00:00,NPR
